"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"163","이용업","05_19_01_P","5530000","5760000-203-2016-00009","2016-09-30","","03","폐업","02","폐업","2023-08-16","","","","","6.60","","경기도 화성시 병점구 병점동  871 병점역 효성 해링턴 플레이스 110동 B103호","경기도 화성시 병점구 떡전골로 60, B103호 (병점동, 병점역 효성 해링턴 플레이스 110동)","","헬스대통령대중싸우나","2023-08-16 16:11:33","I","2026-02-04 01:35:23","일반이용업","203145.912336272","411425.206730216","일반이용업","0","0","0","0","1","0","2","","","","","0","0","0","N",
"164","이용업","05_19_01_P","5530000","5740000-203-2016-00010","2016-11-21","","01","영업/정상","01","영업","","","","","","27.77","","경기도 화성시 만세구 향남읍 평리 223-12 2호","경기도 화성시 만세구 향남읍 3.1만세로 1099 (2호)","","포맨클럽","2016-11-21 12:12:34","I","2026-02-04 01:35:23","일반이용업","191731.544220695","403369.525366607","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"165","이용업","05_19_01_P","5530000","5770000-203-2018-00001","2018-01-09","","03","폐업","02","폐업","2022-04-26","","","","","54.45","","경기도 화성시 동탄구 청계동  535-5 마추프라자 1층 115호","경기도 화성시 동탄구 동탄대로시범길 148-20, 마추프라자  1층 115호 (청계동)","","나이스가이","2022-04-26 09:35:37","I","2026-02-04 01:35:23","일반이용업","210094.419652254","410946.943354762","일반이용업","0","0","1","1","0","0","5","","","","","0","0","0","N",
"166","이용업","05_19_01_P","5530000","5740000-203-2017-00003","2017-05-29","","03","폐업","02","폐업","2021-09-09","","","","031 3581908","28.35","","경기도 화성시 만세구 장안면 사곡리 168-1 1층일부","경기도 화성시 만세구 장안면 기아자동차로 792 (1층일부)","","유명남성컷","2021-09-09 15:38:49","I","2026-02-04 01:35:23","일반이용업","183485.895652477","397118.469866864","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"167","이용업","05_19_01_P","5530000","5770000-203-2017-00005","2017-08-03","","01","영업/정상","01","영업","","","","","","29.00","","경기도 화성시 동탄구 영천동  701-3 1층일부호","경기도 화성시 동탄구 지산2길 4, 1층 일부호 (영천동)","","구피샵 영천점","2017-08-03 13:37:01","I","2026-02-04 01:35:23","일반이용업","209940.3849751","411581.302319163","일반이용업","0","0","1","0","0","0","4","","","","","0","0","0","N",
"168","이용업","05_19_01_P","5530000","5770000-203-2017-00004","2017-06-05","","03","폐업","02","폐업","2018-05-28","","","","031 375 8711","39.56","","경기도 화성시 동탄구 영천동  682-2 1층일부호","경기도 화성시 동탄구 지산1길 25-10, 1층 일부호 (영천동)","","제이케이 머리염색","2018-05-28 11:41:45","I","2026-02-04 01:35:23","일반이용업","209773.595304146","411825.863229096","일반이용업","0","0","1","0","0","0","3","","","","","0","0","0","N",
"169","이용업","05_19_01_P","5530000","5750000-203-2023-00006","2023-06-19","","01","영업/정상","01","영업","","","","","","50.00","","경기도 화성시 효행구 봉담읍 왕림리 86-1","경기도 화성시 효행구 봉담읍 삼천병마로 998-9 (주)그린골프파크 1동 지1층 일부","","유성이용원","2023-06-19 14:23:37","I","2026-02-04 01:35:23","일반이용업","194759.60267776","410675.858867349","일반이용업","0","0","0","0","1","1","2","","","","","0","0","0","N",
"170","이용업","05_19_01_P","5530000","5760000-203-2022-00007","2022-09-13","","03","폐업","02","폐업","2023-09-20","","","","","10.00","","경기도 화성시 병점구 진안동  524-1 메트로 프라자 지하1층 일부호","경기도 화성시 병점구 병점로 37-6, 메트로 프라자 지하1층 일부호 (진안동)","","이발소","2023-09-20 10:45:18","I","2026-02-04 01:35:23","일반이용업","203335.142133784","412121.312831616","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"171","이용업","05_19_01_P","5530000","5770000-203-2022-00001","2022-01-14","","01","영업/정상","01","영업","","","","","","66.00","","경기도 화성시 동탄구 반송동  128-3 1층 일부 (102)호","경기도 화성시 동탄구 노작로2길 23-1, 1층 일부(102)호 (반송동)","","맨즈홈","2022-06-15 08:58:14","I","2026-02-04 01:35:23","일반이용업","206914.235405304","410478.170353114","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"172","이용업","05_19_01_P","5530000","5770000-203-2022-00005","2022-05-12","","01","영업/정상","01","영업","","","","","","35.30","","경기도 화성시 동탄구 반송동  93-1 동탄 위버폴리스 1층 108호","경기도 화성시 동탄구 동탄지성로 17, 1층 108호 (반송동, 동탄 위버폴리스)","","디에넥도트 The Anecdote","2022-05-12 13:52:02","I","2026-02-04 01:35:23","일반이용업","206325.039007167","411418.618291691","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"173","이용업","05_19_01_P","5530000","5760000-203-2023-00008","2023-08-22","","03","폐업","02","폐업","2023-12-04","","","","","6.60","","경기도 화성시 병점구 병점동  871 병점역효성해링턴플레이스","경기도 화성시 병점구 떡전골로 60, 110동 B103호 일부호 (병점동, 병점역효성해링턴플레이스)","","헬스대통령사우나","2023-12-04 15:18:29","I","2026-02-04 01:35:23","일반이용업","203145.912336272","411425.206730216","일반이용업","0","0","0","0","0","0","1","","","","","0","1","0","N",
"174","이용업","05_19_01_P","5530000","5770000-203-2024-00007","2024-05-21","","01","영업/정상","01","영업","","","","","","26.50","","경기도 화성시 동탄구 장지동  962-8","경기도 화성시 동탄구 동탄장지천5길 10, 1층 일부(101)호 (장지동)","","선셋웨이브/Sunsetwave","2024-05-21 14:37:22","I","2026-02-04 01:35:23","일반이용업","209377.029769459","406282.58244641","일반이용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"175","이용업","05_19_01_P","5530000","5740000-203-2024-00003","2024-02-26","","01","영업/정상","01","영업","","","","","","19.95","","경기도 화성시 만세구 팔탄면 월문리 235-14 월문온천장","경기도 화성시 만세구 팔탄면 버들로1597번길 5, 월문온천장 2층 일부호","","월문이발관","2024-02-26 15:28:20","I","2026-02-04 01:35:23","일반이용업","188968.733756172","401440.129078179","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"176","이용업","05_19_01_P","5530000","5740000-203-2022-00010","2022-10-27","","03","폐업","02","폐업","2023-08-29","","","","","30.06","","경기도 화성시 만세구 우정읍 조암리 264-3","경기도 화성시 만세구 우정읍 조암남로 39, 1층 일부","","조암남성컷트나라전문점","2023-08-29 10:32:20","I","2026-02-04 01:35:23","일반이용업","183871.355920862","398093.433962968","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"177","이용업","05_19_01_P","5530000","5770000-203-2022-00009","2022-10-13","","01","영업/정상","01","영업","","","","","","39.00","","경기도 화성시 동탄구 반송동  18-5 1층 101호","경기도 화성시 동탄구 동탄시범한빛길 29, 1층 일부(101)호 (반송동)","","젠틀엠헤어(동탄반송점)","2022-10-13 11:46:46","I","2026-02-04 01:35:23","일반이용업","205894.053729857","411943.492296205","일반이용업","0","0","1","0","0","0","3","","","","","0","0","0","N",
"178","이용업","05_19_01_P","5530000","5770000-203-2024-00011","2024-10-21","","01","영업/정상","01","영업","","","","","","16.40","","경기도 화성시 동탄구 오산동  971 동탄역 반도유보라 아이비파크 7.0","경기도 화성시 동탄구 동탄광역환승로 63, 106동 1층 103호 일부호 (오산동, 동탄역 반도유보라 아이비파크 7.0)","","주-바버샵(JU BARBER)","2025-06-02 16:59:22","I","2026-02-04 01:35:23","일반이용업","207837.125920738","411244.467786399","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"179","이용업","05_19_01_P","5530000","5770000-203-2023-00004","2023-05-18","","03","폐업","02","폐업","2024-11-18","","","","","35.60","","경기도 화성시 동탄구 반송동  128-24","경기도 화성시 동탄구 노작로3길 28, 1층 일부(101호) (반송동)","","레드폴 바버샵 동탄점","2024-11-18 16:46:00","I","2026-02-04 01:35:23","일반이용업","206893.077353909","410470.213490356","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"180","이용업","05_19_01_P","5530000","5740000-203-2025-00001","2025-01-09","","03","폐업","02","폐업","2025-09-15","","","","","10.00","","경기도 화성시 만세구 장안면 수촌리 24-2","경기도 화성시 만세구 장안면 황골길 56-4, 지하1층","","화성식염온천이용원","2025-09-15 15:20:56","I","2026-02-04 01:35:23","일반이용업","188098.296167502","399066.93426623","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"181","이용업","05_19_01_P","5530000","5740000-203-2003-00056","2003-05-19","","01","영업/정상","01","영업","","","","","031 3584937","30.00","","경기도 화성시 만세구 우정읍 조암리 270-31","경기도 화성시 만세구 우정읍 조암남로 38-4","","선실 이발관","2010-12-14 09:26:48","I","2026-02-04 01:35:23","일반이용업","183861.887246906","398025.233778835","일반이용업","0","0","0","0","0","0","4","","","","임대","0","0","0","N",
"182","이용업","05_19_01_P","5530000","5770000-203-2017-00006","2017-10-31","","03","폐업","02","폐업","2018-08-13","","","","","26.40","","경기도 화성시 동탄구 반송동  86-4 위너스타 12층 일부호","경기도 화성시 동탄구 동탄원천로 163, 12층 일부호 (반송동)","","위너스타이용원","2018-08-13 14:20:30","I","2026-02-04 01:35:23","일반이용업","206471.194103481","411723.937975842","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"183","이용업","05_19_01_P","5530000","5760000-203-2018-00006","2018-11-23","","03","폐업","02","폐업","2019-01-28","","","","","48.00","","경기도 화성시 병점구 진안동  870-3 1층 2호","경기도 화성시 병점구 병점동로 120-8, 1층 2호 (진안동)","","드림이발관","2019-01-28 17:42:09","I","2026-02-04 01:35:23","일반이용업","203446.871321261","412512.924498341","일반이용업","0","0","1","0","0","0","4","","","","","0","0","0","N",
"184","이용업","05_19_01_P","5530000","5740000-203-2018-00007","2018-11-28","","03","폐업","02","폐업","2019-08-09","","","","031 354 6784","78.12","","경기도 화성시 만세구 향남읍 행정리 507-14","경기도 화성시 만세구 향남읍 행정죽전로3길 19, 1층","","제이브띠","2019-08-09 10:53:24","I","2026-02-04 01:35:23","일반이용업","193283.810598626","402610.992484704","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"185","이용업","05_19_01_P","5530000","5760000-203-2018-00008","2018-12-06","","01","영업/정상","01","영업","","","","","031 223 0369","52.26","","경기도 화성시 병점구 진안동  524-1 메트로 프라자","경기도 화성시 병점구 병점로 37-6, 메트로 프라자 1층 117호 (진안동)","","구피샵 병점점","2018-12-07 12:57:41","I","2026-02-04 01:35:23","일반이용업","203335.142133784","412121.312831616","일반이용업","0","0","1","1","0","0","5","","","","","0","0","0","N",
"186","이용업","05_19_01_P","5530000","5760000-203-2019-00007","2019-10-01","","03","폐업","02","폐업","2021-01-18","","","","","35.10","","경기도 화성시 병점구 병점동  358-1 103호","경기도 화성시 병점구 경기대로1010번길 24, 1층 103호 (병점동)","","쁘띠칼라헤어","2021-01-18 14:07:20","I","2026-02-04 01:35:23","일반이용업","203367.68776536","411697.943375968","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"187","이용업","05_19_01_P","5530000","5770000-203-2019-00008","2019-10-04","","03","폐업","02","폐업","2022-05-17","","","","031 377 9588","108.80","","경기도 화성시 동탄구 오산동  969-2 동탄역 리치안 3층 307호","경기도 화성시 동탄구 동탄대로 495, 동탄역 리치안 3층 307호 (오산동)","","탑스칼프동탄점","2022-05-17 15:48:49","I","2026-02-04 01:35:23","일반이용업","208653.400820319","410681.676205656","일반이용업","0","0","0","0","0","0","8","","","","","0","0","0","N",
"188","이용업","05_19_01_P","5530000","5740000-203-2019-00009","2019-10-08","","01","영업/정상","01","영업","","","","","","47.38","","경기도 화성시 만세구 남양읍 남양리 653","경기도 화성시 만세구 남양읍 남양시장로55번길 5-1, 1층 일부","","믿음이용원","2019-10-08 11:00:44","I","2026-02-04 01:35:23","일반이용업","183538.374505642","411950.427120396","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"189","이용업","05_19_01_P","5530000","5770000-203-2019-00011","2019-10-11","","03","폐업","02","폐업","2020-03-19","","","","","33.39","","경기도 화성시 동탄구 장지동  98 동탄2신도시 호반베르디움 33단지 지1층 A동 109호","경기도 화성시 동탄구 동탄대로4다길 78, A동 지1층 109호 (장지동, 동탄2신도시 호반베르디움 33단지)","","오땡큐","2020-03-19 16:42:12","I","2026-02-04 01:35:23","이용업 기타","209906.326867607","406200.666129483","이용업 기타","0","0","0","0","1","1","3","","","","","0","0","0","N",
"190","이용업","05_19_01_P","5530000","5770000-203-2019-00012","2019-12-20","","01","영업/정상","01","영업","","","","","","39.49","","경기도 화성시 동탄구 반송동  90-2 서해더블루","경기도 화성시 동탄구 노작로 203, 2층 205호 (반송동, 서해더블루)","","엠브라운(EmBrown)","2019-12-20 17:39:50","I","2026-02-04 01:35:23","일반이용업","206564.449163755","411597.826518784","일반이용업","0","0","2","2","0","0","2","","","","","0","0","1","N",
"191","이용업","05_19_01_P","5530000","5750000-203-2007-00001","2007-04-11","","03","폐업","02","폐업","2020-01-06","","","","","34.20","","경기도 화성시 효행구 봉담읍 와우리 20 신명아파트 상가동 3층 309호","","","우리이발관","2020-01-06 11:14:20","I","2026-02-04 01:35:23","일반이용업","197541.061104324","412342.558112573","일반이용업","3","1","3","0","0","0","2","6개월 이내에 위생교육","20070411","20071011","자가","0","0","0","N",
